,store,type,department,date,weekly_sales,is_holiday,temperature_c,fuel_price_usd_per_l,unemployment
24,1,A,3,2010-02-05,13740.12,False,5.727777777777779,0.6794508388787476,8.106
25,1,A,3,2010-03-05,12275.58,False,8.055555555555555,0.693451964252221,8.106
26,1,A,3,2010-04-02,11157.08,False,16.81666666666667,0.718284148876872,7.808
27,1,A,3,2010-05-07,9372.8,False,22.52777777777778,0.7489281213923986,7.808
28,1,A,3,2010-06-04,8001.41,False,27.049999999999997,0.7145857384008601,7.808
29,1,A,3,2010-07-02,7857.88,False,27.17222222222222,0.7050755400339724,7.787000000000001
30,1,A,3,2010-08-06,26719.02,False,30.64444444444444,0.693980308605937,7.787000000000001
31,1,A,3,2010-09-03,19081.8,False,27.338888888888885,0.6807716997630375,7.787000000000001
32,1,A,3,2010-10-01,9775.17,False,22.16111111111111,0.6876401763613453,7.837999999999999
33,1,A,3,2010-11-05,9825.22,False,14.855555555555558,0.7103589835711321,7.837999999999999
34,1,A,3,2010-12-03,10856.85,False,9.594444444444447,0.7153782549314341,7.837999999999999
35,1,A,3,2011-01-07,15808.15,False,9.038888888888891,0.7861763983293752,7.742000000000001
36,1,A,4,2010-02-05,39954.04,False,5.727777777777779,0.6794508388787476,8.106
37,1,A,4,2010-03-05,38086.19,False,8.055555555555555,0.693451964252221,8.106
38,1,A,4,2010-04-02,37809.49,False,16.81666666666667,0.718284148876872,7.808
39,1,A,4,2010-05-07,37168.34,False,22.52777777777778,0.7489281213923986,7.808
40,1,A,4,2010-06-04,40548.19,False,27.049999999999997,0.7145857384008601,7.808
41,1,A,4,2010-07-02,39773.71,False,27.17222222222222,0.7050755400339724,7.787000000000001
42,1,A,4,2010-08-06,40973.88,False,30.64444444444444,0.693980308605937,7.787000000000001
43,1,A,4,2010-09-03,38321.88,False,27.338888888888885,0.6807716997630375,7.787000000000001
44,1,A,4,2010-10-01,34912.45,False,22.16111111111111,0.6876401763613453,7.837999999999999
45,1,A,4,2010-11-05,37980.55,False,14.855555555555558,0.7103589835711321,7.837999999999999
46,1,A,4,2010-12-03,37110.55,False,9.594444444444447,0.7153782549314341,7.837999999999999
47,1,A,4,2011-01-07,37947.8,False,9.038888888888891,0.7861763983293752,7.742000000000001
48,1,A,5,2010-02-05,32229.38,False,5.727777777777779,0.6794508388787476,8.106
49,1,A,5,2010-03-05,23082.14,False,8.055555555555555,0.693451964252221,8.106
50,1,A,5,2010-04-02,29967.92,False,16.81666666666667,0.718284148876872,7.808
51,1,A,5,2010-05-07,19260.44,False,22.52777777777778,0.7489281213923986,7.808
52,1,A,5,2010-06-04,22932.26,False,27.049999999999997,0.7145857384008601,7.808
53,1,A,5,2010-07-02,18887.71,False,27.17222222222222,0.7050755400339724,7.787000000000001
54,1,A,5,2010-08-06,16926.17,False,30.64444444444444,0.693980308605937,7.787000000000001
55,1,A,5,2010-09-03,15390.52,False,27.338888888888885,0.6807716997630375,7.787000000000001
56,1,A,5,2010-10-01,23381.38,False,22.16111111111111,0.6876401763613453,7.837999999999999
57,1,A,5,2010-11-05,23903.81,False,14.855555555555558,0.7103589835711321,7.837999999999999
58,1,A,5,2010-12-03,36472.02,False,9.594444444444447,0.7153782549314341,7.837999999999999
59,1,A,5,2011-01-07,22699.69,False,9.038888888888891,0.7861763983293752,7.742000000000001
60,1,A,6,2010-02-05,5749.03,False,5.727777777777779,0.6794508388787476,8.106
61,1,A,6,2010-03-05,4221.25,False,8.055555555555555,0.693451964252221,8.106
62,1,A,6,2010-04-02,4132.61,False,16.81666666666667,0.718284148876872,7.808
63,1,A,6,2010-05-07,7477.7,False,22.52777777777778,0.7489281213923986,7.808
64,1,A,6,2010-06-04,5484.9,False,27.049999999999997,0.7145857384008601,7.808
65,1,A,6,2010-07-02,4541.91,False,27.17222222222222,0.7050755400339724,7.787000000000001
66,1,A,6,2010-08-06,4700.38,False,30.64444444444444,0.693980308605937,7.787000000000001
67,1,A,6,2010-09-03,3553.75,False,27.338888888888885,0.6807716997630375,7.787000000000001
68,1,A,6,2010-10-01,2876.19,False,22.16111111111111,0.6876401763613453,7.837999999999999
69,1,A,6,2010-11-05,5036.99,False,14.855555555555558,0.7103589835711321,7.837999999999999
70,1,A,6,2010-12-03,6356.96,False,9.594444444444447,0.7153782549314341,7.837999999999999
71,1,A,6,2011-01-07,1376.15,False,9.038888888888891,0.7861763983293752,7.742000000000001
72,1,A,7,2010-02-05,21084.08,False,5.727777777777779,0.6794508388787476,8.106
73,1,A,7,2010-03-05,19659.7,False,8.055555555555555,0.693451964252221,8.106
74,1,A,7,2010-04-02,22427.62,False,16.81666666666667,0.718284148876872,7.808
75,1,A,7,2010-05-07,20457.62,False,22.52777777777778,0.7489281213923986,7.808
76,1,A,7,2010-06-04,44563.68,False,27.049999999999997,0.7145857384008601,7.808
77,1,A,7,2010-07-02,22589.0,False,27.17222222222222,0.7050755400339724,7.787000000000001
78,1,A,7,2010-08-06,21842.57,False,30.64444444444444,0.693980308605937,7.787000000000001
79,1,A,7,2010-09-03,18005.65,False,27.338888888888885,0.6807716997630375,7.787000000000001
80,1,A,7,2010-10-01,16481.79,False,22.16111111111111,0.6876401763613453,7.837999999999999
81,1,A,7,2010-11-05,19136.58,False,14.855555555555558,0.7103589835711321,7.837999999999999
82,1,A,7,2010-12-03,47406.83,False,9.594444444444447,0.7153782549314341,7.837999999999999
83,1,A,7,2011-01-07,17516.16,False,9.038888888888891,0.7861763983293752,7.742000000000001
84,1,A,8,2010-02-05,40129.01,False,5.727777777777779,0.6794508388787476,8.106
85,1,A,8,2010-03-05,38776.09,False,8.055555555555555,0.693451964252221,8.106
86,1,A,8,2010-04-02,38151.58,False,16.81666666666667,0.718284148876872,7.808
87,1,A,8,2010-05-07,35393.78,False,22.52777777777778,0.7489281213923986,7.808
88,1,A,8,2010-06-04,35181.47,False,27.049999999999997,0.7145857384008601,7.808
89,1,A,8,2010-07-02,35580.01,False,27.17222222222222,0.7050755400339724,7.787000000000001
90,1,A,8,2010-08-06,34833.35,False,30.64444444444444,0.693980308605937,7.787000000000001
91,1,A,8,2010-09-03,35562.68,False,27.338888888888885,0.6807716997630375,7.787000000000001
92,1,A,8,2010-10-01,34658.25,False,22.16111111111111,0.6876401763613453,7.837999999999999
93,1,A,8,2010-11-05,36182.58,False,14.855555555555558,0.7103589835711321,7.837999999999999
94,1,A,8,2010-12-03,36222.74,False,9.594444444444447,0.7153782549314341,7.837999999999999
95,1,A,8,2011-01-07,36599.46,False,9.038888888888891,0.7861763983293752,7.742000000000001
96,1,A,9,2010-02-05,16930.99,False,5.727777777777779,0.6794508388787476,8.106
97,1,A,9,2010-03-05,24064.7,False,8.055555555555555,0.693451964252221,8.106
98,1,A,9,2010-04-02,25435.02,False,16.81666666666667,0.718284148876872,7.808
99,1,A,9,2010-05-07,27588.34,False,22.52777777777778,0.7489281213923986,7.808
100,1,A,9,2010-06-04,36317.39,False,27.049999999999997,0.7145857384008601,7.808
101,1,A,9,2010-07-02,21032.55,False,27.17222222222222,0.7050755400339724,7.787000000000001
102,1,A,9,2010-08-06,19224.82,False,30.64444444444444,0.693980308605937,7.787000000000001
103,1,A,9,2010-09-03,39639.39,False,27.338888888888885,0.6807716997630375,7.787000000000001
104,1,A,9,2010-10-01,44977.91,False,22.16111111111111,0.6876401763613453,7.837999999999999
105,1,A,9,2010-11-05,48794.36,False,14.855555555555558,0.7103589835711321,7.837999999999999
106,1,A,9,2010-12-03,21979.41,False,9.594444444444447,0.7153782549314341,7.837999999999999
107,1,A,9,2011-01-07,16131.88,False,9.038888888888891,0.7861763983293752,7.742000000000001
108,1,A,10,2010-02-05,30721.5,False,5.727777777777779,0.6794508388787476,8.106
109,1,A,10,2010-03-05,33299.27,False,8.055555555555555,0.693451964252221,8.106
110,1,A,10,2010-04-02,31794.04,False,16.81666666666667,0.718284148876872,7.808
111,1,A,10,2010-05-07,32902.69,False,22.52777777777778,0.7489281213923986,7.808
112,1,A,10,2010-06-04,34227.73,False,27.049999999999997,0.7145857384008601,7.808
113,1,A,10,2010-07-02,29779.96,False,27.17222222222222,0.7050755400339724,7.787000000000001
114,1,A,10,2010-08-06,35078.09,False,30.64444444444444,0.693980308605937,7.787000000000001
115,1,A,10,2010-09-03,33457.07,False,27.338888888888885,0.6807716997630375,7.787000000000001
116,1,A,10,2010-10-01,29764.24,False,22.16111111111111,0.6876401763613453,7.837999999999999
117,1,A,10,2010-11-05,31543.83,False,14.855555555555558,0.7103589835711321,7.837999999999999
118,1,A,10,2010-12-03,26558.42,False,9.594444444444447,0.7153782549314341,7.837999999999999
119,1,A,10,2011-01-07,24500.27,False,9.038888888888891,0.7861763983293752,7.742000000000001
120,1,A,11,2010-02-05,24213.18,False,5.727777777777779,0.6794508388787476,8.106
121,1,A,11,2010-03-05,19082.9,False,8.055555555555555,0.693451964252221,8.106
122,1,A,11,2010-04-02,21762.46,False,16.81666666666667,0.718284148876872,7.808
123,1,A,11,2010-05-07,28928.31,False,22.52777777777778,0.7489281213923986,7.808
124,1,A,11,2010-06-04,36263.69,False,27.049999999999997,0.7145857384008601,7.808
125,1,A,11,2010-07-02,26880.74,False,27.17222222222222,0.7050755400339724,7.787000000000001
126,1,A,11,2010-08-06,37289.02,False,30.64444444444444,0.693980308605937,7.787000000000001
127,1,A,11,2010-09-03,17303.3,False,27.338888888888885,0.6807716997630375,7.787000000000001
128,1,A,11,2010-10-01,16227.08,False,22.16111111111111,0.6876401763613453,7.837999999999999
129,1,A,11,2010-11-05,25063.26,False,14.855555555555558,0.7103589835711321,7.837999999999999
130,1,A,11,2010-12-03,29564.78,False,9.594444444444447,0.7153782549314341,7.837999999999999
131,1,A,11,2011-01-07,22496.85,False,9.038888888888891,0.7861763983293752,7.742000000000001
132,1,A,12,2010-02-05,8449.54,False,5.727777777777779,0.6794508388787476,8.106
133,1,A,12,2010-03-05,10239.06,False,8.055555555555555,0.693451964252221,8.106
134,1,A,12,2010-04-02,12033.5,False,16.81666666666667,0.718284148876872,7.808
135,1,A,12,2010-05-07,12761.39,False,22.52777777777778,0.7489281213923986,7.808
136,1,A,12,2010-06-04,13358.92,False,27.049999999999997,0.7145857384008601,7.808
137,1,A,12,2010-07-02,10720.79,False,27.17222222222222,0.7050755400339724,7.787000000000001
138,1,A,12,2010-08-06,12887.52,False,30.64444444444444,0.693980308605937,7.787000000000001
139,1,A,12,2010-09-03,11239.43,False,27.338888888888885,0.6807716997630375,7.787000000000001
140,1,A,12,2010-10-01,9759.85,False,22.16111111111111,0.6876401763613453,7.837999999999999
141,1,A,12,2010-11-05,9345.99,False,14.855555555555558,0.7103589835711321,7.837999999999999
142,1,A,12,2010-12-03,7943.22,False,9.594444444444447,0.7153782549314341,7.837999999999999
143,1,A,12,2011-01-07,8022.82,False,9.038888888888891,0.7861763983293752,7.742000000000001
144,1,A,13,2010-02-05,41969.29,False,5.727777777777779,0.6794508388787476,8.106
145,1,A,13,2010-03-05,40423.95,False,8.055555555555555,0.693451964252221,8.106
146,1,A,13,2010-04-02,38104.53,False,16.81666666666667,0.718284148876872,7.808
147,1,A,13,2010-05-07,40113.4,False,22.52777777777778,0.7489281213923986,7.808
148,1,A,13,2010-06-04,41388.81,False,27.049999999999997,0.7145857384008601,7.808
149,1,A,13,2010-07-02,41214.94,False,27.17222222222222,0.7050755400339724,7.787000000000001
150,1,A,13,2010-08-06,42038.03,False,30.64444444444444,0.693980308605937,7.787000000000001
151,1,A,13,2010-09-03,44863.15,False,27.338888888888885,0.6807716997630375,7.787000000000001
152,1,A,13,2010-10-01,40474.22,False,22.16111111111111,0.6876401763613453,7.837999999999999
153,1,A,13,2010-11-05,41085.66,False,14.855555555555558,0.7103589835711321,7.837999999999999
154,1,A,13,2010-12-03,36170.88,False,9.594444444444447,0.7153782549314341,7.837999999999999
155,1,A,13,2011-01-07,39764.56,False,9.038888888888891,0.7861763983293752,7.742000000000001
156,1,A,14,2010-02-05,19466.91,False,5.727777777777779,0.6794508388787476,8.106
157,1,A,14,2010-03-05,18268.78,False,8.055555555555555,0.693451964252221,8.106
158,1,A,14,2010-04-02,14333.75,False,16.81666666666667,0.718284148876872,7.808
159,1,A,14,2010-05-07,14460.84,False,22.52777777777778,0.7489281213923986,7.808
160,1,A,14,2010-06-04,14491.35,False,27.049999999999997,0.7145857384008601,7.808
161,1,A,14,2010-07-02,13494.79,False,27.17222222222222,0.7050755400339724,7.787000000000001
162,1,A,14,2010-08-06,14404.15,False,30.64444444444444,0.693980308605937,7.787000000000001
163,1,A,14,2010-09-03,13995.39,False,27.338888888888885,0.6807716997630375,7.787000000000001
164,1,A,14,2010-10-01,12943.86,False,22.16111111111111,0.6876401763613453,7.837999999999999
165,1,A,14,2010-11-05,14092.03,False,14.855555555555558,0.7103589835711321,7.837999999999999
166,1,A,14,2010-12-03,17685.93,False,9.594444444444447,0.7153782549314341,7.837999999999999
167,1,A,14,2011-01-07,17744.78,False,9.038888888888891,0.7861763983293752,7.742000000000001
168,1,A,16,2010-02-05,10217.55,False,5.727777777777779,0.6794508388787476,8.106
169,1,A,16,2010-03-05,17129.81,False,8.055555555555555,0.693451964252221,8.106
170,1,A,16,2010-04-02,46060.69,False,16.81666666666667,0.718284148876872,7.808
171,1,A,16,2010-05-07,52933.2,False,22.52777777777778,0.7489281213923986,7.808
172,1,A,16,2010-06-04,47485.63,False,27.049999999999997,0.7145857384008601,7.808
173,1,A,16,2010-07-02,32420.4,False,27.17222222222222,0.7050755400339724,7.787000000000001
174,1,A,16,2010-08-06,24218.72,False,30.64444444444444,0.693980308605937,7.787000000000001
175,1,A,16,2010-09-03,22888.26,False,27.338888888888885,0.6807716997630375,7.787000000000001
176,1,A,16,2010-10-01,16248.15,False,22.16111111111111,0.6876401763613453,7.837999999999999
177,1,A,16,2010-11-05,6063.75,False,14.855555555555558,0.7103589835711321,7.837999999999999
178,1,A,16,2010-12-03,4716.26,False,9.594444444444447,0.7153782549314341,7.837999999999999
179,1,A,16,2011-01-07,5324.47,False,9.038888888888891,0.7861763983293752,7.742000000000001
180,1,A,17,2010-02-05,13223.76,False,5.727777777777779,0.6794508388787476,8.106
181,1,A,17,2010-03-05,12657.65,False,8.055555555555555,0.693451964252221,8.106
182,1,A,17,2010-04-02,9572.23,False,16.81666666666667,0.718284148876872,7.808
183,1,A,17,2010-05-07,9970.0,False,22.52777777777778,0.7489281213923986,7.808
184,1,A,17,2010-06-04,9212.09,False,27.049999999999997,0.7145857384008601,7.808
185,1,A,17,2010-07-02,9242.3,False,27.17222222222222,0.7050755400339724,7.787000000000001
186,1,A,17,2010-08-06,9851.77,False,30.64444444444444,0.693980308605937,7.787000000000001
187,1,A,17,2010-09-03,10118.25,False,27.338888888888885,0.6807716997630375,7.787000000000001
188,1,A,17,2010-10-01,8648.02,False,22.16111111111111,0.6876401763613453,7.837999999999999
189,1,A,17,2010-11-05,9250.94,False,14.855555555555558,0.7103589835711321,7.837999999999999
190,1,A,17,2010-12-03,11045.34,False,9.594444444444447,0.7153782549314341,7.837999999999999
191,1,A,17,2011-01-07,8582.2,False,9.038888888888891,0.7861763983293752,7.742000000000001
192,1,A,18,2010-02-05,4729.5,False,5.727777777777779,0.6794508388787476,8.106
193,1,A,18,2010-03-05,634.61,False,8.055555555555555,0.693451964252221,8.106
194,1,A,18,2010-04-02,17916.41,False,16.81666666666667,0.718284148876872,7.808
195,1,A,18,2010-05-14,0.5,False,23.766666666666666,0.7539473927527004,7.808
196,1,A,18,2010-06-04,4.1,False,27.049999999999997,0.7145857384008601,7.808
197,1,A,18,2010-08-20,1.0,False,30.36111111111111,0.7037546791496825,7.787000000000001
198,1,A,18,2010-09-03,132.0,False,27.338888888888885,0.6807716997630375,7.787000000000001
199,1,A,18,2010-10-01,3389.42,False,22.16111111111111,0.6876401763613453,7.837999999999999
200,1,A,18,2010-11-05,12033.61,False,14.855555555555558,0.7103589835711321,7.837999999999999
201,1,A,18,2010-12-03,53845.12,False,9.594444444444447,0.7153782549314341,7.837999999999999
202,1,A,18,2011-01-07,5180.76,False,9.038888888888891,0.7861763983293752,7.742000000000001
203,1,A,18,2011-07-01,0.5,False,29.75,0.930942751247553,7.962000000000001
204,1,A,19,2010-02-05,1947.05,False,5.727777777777779,0.6794508388787476,8.106
205,1,A,19,2010-03-05,1556.65,False,8.055555555555555,0.693451964252221,8.106
206,1,A,19,2010-04-02,1514.32,False,16.81666666666667,0.718284148876872,7.808
207,1,A,19,2010-05-07,1616.77,False,22.52777777777778,0.7489281213923986,7.808
208,1,A,19,2010-06-04,1106.84,False,27.049999999999997,0.7145857384008601,7.808
209,1,A,19,2010-07-02,1537.76,False,27.17222222222222,0.7050755400339724,7.787000000000001
210,1,A,19,2010-08-06,2169.9,False,30.64444444444444,0.693980308605937,7.787000000000001
211,1,A,19,2010-09-03,1460.74,False,27.338888888888885,0.6807716997630375,7.787000000000001
212,1,A,19,2010-10-01,1583.2,False,22.16111111111111,0.6876401763613453,7.837999999999999
213,1,A,19,2010-11-05,1344.66,False,14.855555555555558,0.7103589835711321,7.837999999999999
214,1,A,19,2010-12-03,1616.77,False,9.594444444444447,0.7153782549314341,7.837999999999999
215,1,A,19,2011-01-07,955.71,False,9.038888888888891,0.7861763983293752,7.742000000000001
216,1,A,20,2010-02-05,5034.1,False,5.727777777777779,0.6794508388787476,8.106
217,1,A,20,2010-03-05,4215.67,False,8.055555555555555,0.693451964252221,8.106
218,1,A,20,2010-04-02,3468.69,False,16.81666666666667,0.718284148876872,7.808
219,1,A,20,2010-05-07,4249.64,False,22.52777777777778,0.7489281213923986,7.808
220,1,A,20,2010-06-04,7150.79,False,27.049999999999997,0.7145857384008601,7.808
221,1,A,20,2010-07-02,5958.02,False,27.17222222222222,0.7050755400339724,7.787000000000001
222,1,A,20,2010-08-06,4764.92,False,30.64444444444444,0.693980308605937,7.787000000000001
223,1,A,20,2010-09-03,3985.35,False,27.338888888888885,0.6807716997630375,7.787000000000001
224,1,A,20,2010-10-01,3859.87,False,22.16111111111111,0.6876401763613453,7.837999999999999
225,1,A,20,2010-11-05,2961.74,False,14.855555555555558,0.7103589835711321,7.837999999999999
226,1,A,20,2010-12-03,2656.78,False,9.594444444444447,0.7153782549314341,7.837999999999999
227,1,A,20,2011-01-07,3218.91,False,9.038888888888891,0.7861763983293752,7.742000000000001
228,1,A,21,2010-02-05,8907.63,False,5.727777777777779,0.6794508388787476,8.106
229,1,A,21,2010-03-05,8275.44,False,8.055555555555555,0.693451964252221,8.106
230,1,A,21,2010-04-02,8432.73,False,16.81666666666667,0.718284148876872,7.808
231,1,A,21,2010-05-07,8356.06,False,22.52777777777778,0.7489281213923986,7.808
232,1,A,21,2010-06-04,8326.97,False,27.049999999999997,0.7145857384008601,7.808
233,1,A,21,2010-07-02,8662.48,False,27.17222222222222,0.7050755400339724,7.787000000000001
234,1,A,21,2010-08-06,7573.36,False,30.64444444444444,0.693980308605937,7.787000000000001
235,1,A,21,2010-09-03,8664.27,False,27.338888888888885,0.6807716997630375,7.787000000000001
236,1,A,21,2010-10-01,7880.07,False,22.16111111111111,0.6876401763613453,7.837999999999999
237,1,A,21,2010-11-05,7608.28,False,14.855555555555558,0.7103589835711321,7.837999999999999
238,1,A,21,2010-12-03,8844.39,False,9.594444444444447,0.7153782549314341,7.837999999999999
239,1,A,21,2011-01-07,7716.16,False,9.038888888888891,0.7861763983293752,7.742000000000001
240,1,A,22,2010-02-05,13623.98,False,5.727777777777779,0.6794508388787476,8.106
241,1,A,22,2010-03-05,8219.49,False,8.055555555555555,0.693451964252221,8.106
242,1,A,22,2010-04-02,7589.35,False,16.81666666666667,0.718284148876872,7.808
243,1,A,22,2010-05-07,7175.17,False,22.52777777777778,0.7489281213923986,7.808
244,1,A,22,2010-06-04,7708.71,False,27.049999999999997,0.7145857384008601,7.808
245,1,A,22,2010-07-02,6785.55,False,27.17222222222222,0.7050755400339724,7.787000000000001
246,1,A,22,2010-08-06,7703.29,False,30.64444444444444,0.693980308605937,7.787000000000001
247,1,A,22,2010-09-03,7244.16,False,27.338888888888885,0.6807716997630375,7.787000000000001
248,1,A,22,2010-10-01,8353.58,False,22.16111111111111,0.6876401763613453,7.837999999999999
249,1,A,22,2010-11-05,8085.19,False,14.855555555555558,0.7103589835711321,7.837999999999999
250,1,A,22,2010-12-03,9384.42,False,9.594444444444447,0.7153782549314341,7.837999999999999
251,1,A,22,2011-01-07,7742.97,False,9.038888888888891,0.7861763983293752,7.742000000000001
252,1,A,23,2010-02-05,24146.49,False,5.727777777777779,0.6794508388787476,8.106
253,1,A,23,2010-03-05,18993.69,False,8.055555555555555,0.693451964252221,8.106
254,1,A,23,2010-04-02,18666.57,False,16.81666666666667,0.718284148876872,7.808
255,1,A,23,2010-05-07,22172.27,False,22.52777777777778,0.7489281213923986,7.808
256,1,A,23,2010-06-04,28857.18,False,27.049999999999997,0.7145857384008601,7.808
257,1,A,23,2010-07-02,23137.32,False,27.17222222222222,0.7050755400339724,7.787000000000001
258,1,A,23,2010-08-06,22200.83,False,30.64444444444444,0.693980308605937,7.787000000000001
259,1,A,23,2010-09-03,19045.76,False,27.338888888888885,0.6807716997630375,7.787000000000001
260,1,A,23,2010-10-01,18377.92,False,22.16111111111111,0.6876401763613453,7.837999999999999
261,1,A,23,2010-11-05,26416.48,False,14.855555555555558,0.7103589835711321,7.837999999999999
262,1,A,23,2010-12-03,24834.59,False,9.594444444444447,0.7153782549314341,7.837999999999999
263,1,A,23,2011-01-07,16955.3,False,9.038888888888891,0.7861763983293752,7.742000000000001
264,1,A,24,2010-02-05,8272.9,False,5.727777777777779,0.6794508388787476,8.106
265,1,A,24,2010-03-05,6885.9,False,8.055555555555555,0.693451964252221,8.106
266,1,A,24,2010-04-02,7219.38,False,16.81666666666667,0.718284148876872,7.808
267,1,A,24,2010-05-07,5675.4,False,22.52777777777778,0.7489281213923986,7.808
268,1,A,24,2010-06-04,6024.48,False,27.049999999999997,0.7145857384008601,7.808
269,1,A,24,2010-07-02,4608.04,False,27.17222222222222,0.7050755400339724,7.787000000000001
270,1,A,24,2010-08-06,10293.02,False,30.64444444444444,0.693980308605937,7.787000000000001
271,1,A,24,2010-09-03,4759.52,False,27.338888888888885,0.6807716997630375,7.787000000000001
272,1,A,24,2010-10-01,5430.09,False,22.16111111111111,0.6876401763613453,7.837999999999999
273,1,A,24,2010-11-05,7834.13,False,14.855555555555558,0.7103589835711321,7.837999999999999
274,1,A,24,2010-12-03,8971.35,False,9.594444444444447,0.7153782549314341,7.837999999999999
275,1,A,24,2011-01-07,4858.97,False,9.038888888888891,0.7861763983293752,7.742000000000001
276,1,A,25,2010-02-05,11609.5,False,5.727777777777779,0.6794508388787476,8.106
277,1,A,25,2010-03-05,10345.5,False,8.055555555555555,0.693451964252221,8.106
278,1,A,25,2010-04-02,14964.5,False,16.81666666666667,0.718284148876872,7.808
279,1,A,25,2010-05-07,11446.25,False,22.52777777777778,0.7489281213923986,7.808
280,1,A,25,2010-06-04,13504.5,False,27.049999999999997,0.7145857384008601,7.808
281,1,A,25,2010-07-02,10504.25,False,27.17222222222222,0.7050755400339724,7.787000000000001
282,1,A,25,2010-08-06,8737.4,False,30.64444444444444,0.693980308605937,7.787000000000001
283,1,A,25,2010-09-03,9170.32,False,27.338888888888885,0.6807716997630375,7.787000000000001
284,1,A,25,2010-10-01,8643.04,False,22.16111111111111,0.6876401763613453,7.837999999999999
285,1,A,25,2010-11-05,10713.05,False,14.855555555555558,0.7103589835711321,7.837999999999999
286,1,A,25,2010-12-03,10536.65,False,9.594444444444447,0.7153782549314341,7.837999999999999
287,1,A,25,2011-01-07,6747.11,False,9.038888888888891,0.7861763983293752,7.742000000000001
288,1,A,26,2010-02-05,11737.12,False,5.727777777777779,0.6794508388787476,8.106
289,1,A,26,2010-03-05,8772.65,False,8.055555555555555,0.693451964252221,8.106
290,1,A,26,2010-04-02,9137.94,False,16.81666666666667,0.718284148876872,7.808
291,1,A,26,2010-05-07,7994.2,False,22.52777777777778,0.7489281213923986,7.808
292,1,A,26,2010-06-04,7184.92,False,27.049999999999997,0.7145857384008601,7.808
293,1,A,26,2010-07-02,5552.42,False,27.17222222222222,0.7050755400339724,7.787000000000001
294,1,A,26,2010-08-06,6151.1,False,30.64444444444444,0.693980308605937,7.787000000000001
295,1,A,26,2010-09-03,6357.16,False,27.338888888888885,0.6807716997630375,7.787000000000001
296,1,A,26,2010-10-01,8255.99,False,22.16111111111111,0.6876401763613453,7.837999999999999
297,1,A,26,2010-11-05,9601.7,False,14.855555555555558,0.7103589835711321,7.837999999999999
298,1,A,26,2010-12-03,8572.96,False,9.594444444444447,0.7153782549314341,7.837999999999999
299,1,A,26,2011-01-07,4010.16,False,9.038888888888891,0.7861763983293752,7.742000000000001
300,1,A,27,2010-02-05,2293.0,False,5.727777777777779,0.6794508388787476,8.106
301,1,A,27,2010-03-05,1467.5,False,8.055555555555555,0.693451964252221,8.106
302,1,A,27,2010-04-02,934.5,False,16.81666666666667,0.718284148876872,7.808
303,1,A,27,2010-05-07,966.75,False,22.52777777777778,0.7489281213923986,7.808
304,1,A,27,2010-06-04,827.52,False,27.049999999999997,0.7145857384008601,7.808
305,1,A,27,2010-07-02,849.69,False,27.17222222222222,0.7050755400339724,7.787000000000001
306,1,A,27,2010-08-06,1317.52,False,30.64444444444444,0.693980308605937,7.787000000000001
307,1,A,27,2010-09-03,867.29,False,27.338888888888885,0.6807716997630375,7.787000000000001
